adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
Nigeria,NGA,8.111462,9.619246,27.03.2020,https://www.thisdaylive.com/index.php/2020/03/27/ibom-air-suspends-flight-operation/,Ibom Air,Ibom Air to suspend flights from 29 March,,,,175
Nigeria,NGA,8.111462,9.619246,25.03.2020,https://www.worldstagegroup.com/covid-19-dana-airlines-suspends-flight-for-14-days/,Dana Air,Dana Air suspends flights for 14 days ,,,,176
Nigeria,NGA,8.111462,9.619246,25.03.2020,https://www.channelstv.com/2020/03/25/arik-air-aero-suspend-all-flight-operations/,"Arik Air, Aero Contractors, Air Peace","Arik Air, Aero Contractors, Air Peace suspend flights ",,,,177
Niue,NIU,-169.85833,-19.05187,,,,,,,,178
Norfolk Island,NFK,167.952344,-29.032574,,,,,,,,179
North Macedonia,MKD,21.700791,41.60048,,,,,,,,180
Northern Mariana Islands,MNP,145.753646,15.188972,,,,,,,,181
Norway,NOR,11.478464,61.343111,20.04.2020,https://www.routesonline.com/news/38/airlineroute/290869/norwegian-26apr20-30may20-operations-as-of-19apr20/,Norwegian,Norwegian 26APR20 – 30MAY20 operations as of 19APR20,,,,182
Norway,NOR,11.478464,61.343111,27.04.2020,https://www.cityam.com/norwegian-air-says-planes-set-to-remain-grounded-until-april-2021/,Norwegian,Norwegian Air says planes set to remain grounded until April 2021,,,,183
Norway,NOR,11.478464,61.343111,30.03.2020,https://www.routesonline.com/news/38/airlineroute/290550/sas-week-of-29mar20-european-operations-as-of-29mar20/,SAS (Norway),SAS week of 29MAR20 European operations,,,,184
Norway,NOR,11.478464,61.343111,21.05.2020,https://www.routesonline.com/news/38/airlineroute/291386/widere-schedules-new-routes-june-aug-2020/,.Widerøe,Widerøe schedules new routes June - Aug 2020,,,,185
Oman,OMN,57.879121,21.990536,17.03.2020,https://www.routesonline.com/news/38/airlineroute/290829/oman-air-may-2020-europe-preliminary-operations-as-of-0345gmt-17apr20/,.Oman Air,Oman Air May 2020 Europe preliminary operations as of 17APR20,,,,186
Pakistan,PAK,68.808093,29.37884,06.04.2020,https://www.khaleejtimes.com/coronavirus-pandemic/pia-halts-flight-operations-from-karachi-after-pilots-suspected-of-contracting-covid-19,PIA,PIA suspends flight operations from Karachi after pilots quarantined,,,,187
Pakistan,PAK,68.808093,29.37884,18.04.2020,https://www.brecorder.com/2020/04/18/590455/pakistan-partially-resumes-flight-operations-for-uk/,.PIA,Pakistan partially resumes flight operations for UK,,,,188
Palau,PLW,134.56581,7.499895,,,,,,,,189
Palmyra Atoll,UMI,-162.08226,5.887362,,,,,,,,190
Panama,PAN,-80.09271,8.520588,30.05.2020,https://qcostarica.com/copa-airlines-to-resume-flights-on-july-3/,.COPA Airlines,Copa Airlines To Resume Flights On July 3,,,,191
Papua New Guinea,PNG,145.859066,-6.758285,,,,,,,,192
Paracel Islands,xPI,112.338214,16.834463,,,,,,,,193
Paraguay,PRY,-60.548542,-21.702162,,,,,,,,194
Peru,PER,-71.821304,-13.590187,19.05.2020,https://www.routesonline.com/news/38/airlineroute/291335/avianca-peru-inventory-changes-as-of-0715gmt-19may20/,.Avianca Peru,Avianca Peru operations as of 19MAY20. eff. 01JUL20,,,,195
Philippines,PHL,120.861863,14.16474,13.05.2020,https://newsroom.airasia.com/news/2020/3/13/updated-as-of-13-march-2020-travel-advisory-airasia-cancels-domestic-flights-from-manila-as-ph-government-implements-new-travel-restrictions,Philippine AirAsia,AirAsia cancels flights until 31 May amid COVID-19 outbreak,,,,196
Philippines,PHL,120.861863,14.16474,30.05.2020,https://newsinfo.inquirer.net/1283630/cebu-pacific-resumes-selected-domestic-flights-on-june-2-intl-flights-remain-suspended?utm_medium=Social&utm_source=Twitter#Echobox=1590849486,.Cebu Pacific Air,Cebu Pacific Air to resume some domestic flights on 2 June; international flights to remain suspended until 30 June,,,,197
Philippines,PHL,120.861863,14.16474,25.05.2020,https://www.routesonline.com/news/38/airlineroute/291425/philippine-airlines-june-2020-regional-operations-as-of-0545gmt-25may20/,.Phillipine Airlines,"Philippine Airlines June 2020 Regional operations as of 25MAY20,",,,,198
Philippines,PHL,120.861863,14.16474,27.05.2020,https://www.routesonline.com/news/38/airlineroute/291467/philippine-airlines-june-2020-north-american-preliminary-operation-as-of-26may20/,.Phillipine Airlines,"Philippine Airlines June 2020 North American Preliminary operations, eff. 01JUN20",,,,199
Philippines,PHL,120.861863,14.16474,30.05.2020,https://www.philippineairlines.com/en/aboutus/newsandevents/advisory-covid19-29may20-63,.Phillipine Airlines,Philippine Airlines releases international flight schedule starting 1 June ,,,,200
Philippines,PHL,120.861863,14.16474,01.06.2020,https://www.routesonline.com/news/38/airlineroute/291539/philippine-airlines-june-2020-domestic-operations-as-of-31may20/,.Phillipine Airlines,"Philippine Airlines June 2020 Domestic operations as of 31MAY20, eff. 01JUN20",,,,201
Pitcairn,PCN,-128.32289,-24.376819,,,,,,,,202
Poland,POL,19.406603,52.122668,21.05.2020,https://www.routesonline.com/news/38/airlineroute/291380/lot-polish-airlines-june-2020-domestic-operations-as-of-20may20/,.LOT,LOT Polish Airlines June 2020 Domestic operations as of 20MAY20,,,,203
Portugal,PRT,-7.961526,39.685014,01.06.2020,https://www.routesonline.com/news/38/airlineroute/291544/tap-air-portugal-june-august-2020-operations-as-of-31may20/,.TAP,TAP Air Portugal June – August 2020 operations as of 31MAY20,,,,204
Portugal,PRT,-7.961526,39.685014,25.05.2020,https://www.reuters.com/article/health-coronavirus-portugal-tap/portugals-tap-to-restore-more-than-200-flights-from-july-1-idUSL8N2D72XL,.TAP,TAP will resume some of its international operations from July 1 ,,,,205
Portugal,PRT,-7.961526,39.685014,30.05.2020,https://portuguese-american-journal.com/travel-tap-air-portugal-resuming-flights-to-north-america-portugal/,.TAP,"TAP Air Portugal plans to resume flights to Newark from 4 June, and Boston, Toronto, Montreal In July ",,,,206
Puerto Rico,PRI,-66.479397,18.224744,,,,,,,,207
Qatar,QAT,51.193104,25.286199,09.04.2020,https://www.routesonline.com/news/38/airlineroute/290724/qatar-airways-ns20-operations-as-of-1045gmt-09apr20/,.Qatar Airways,Qatar Airways NS20 Operations,,,,208
Qatar,QAT,51.193104,25.286199,10.05.2020,https://www.routesonline.com/news/38/airlineroute/291190/update-as-of-0900gmt-10may20-qatar-airways-jun-aug-2020-operations-ns20-network-suspensions/,.Qatar Airways,Qatar Airways Jun - Aug 2020 operations / NS20 network suspensions as of 10MAY20,,,,209
Qatar,QAT,51.193104,25.286199,07.05.2020,https://www.exyuaviation.com/2020/05/qatar-airways-suspends-skopje-sarajevo.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+Ex-yuAviationNews+(EX-YU+Aviation+News),Qatar Airways,"Qatar Airways suspends flights from Doha to Bucharest, Sarajevo, Skopje, Sofia until 25 October ",,,,210
Qatar,QAT,51.193104,25.286199,29.03.2020,https://www.dailysabah.com/business/transportation/qatar-airways-says-will-keep-flying-but-warns-cash-is-running-out,Qatar Airways,Qatar Airways says will keep flying but warns cash is running out,,,,211
Qatar,QAT,51.193104,25.286199,14.05.2020,https://australianaviation.com.au/2020/05/qatar-airways-to-resume-brisbane-services/,.Qatar Airways,Qatar Airways will resume regular scheduled services to Brisbane beginning 20 May,,,,212
Qatar,QAT,51.193104,25.286199,15.05.2020,https://www.qatarairways.com/en/press-releases/2020/may/QRSummer.html?activeTag=Press-releases,.Qatar Airways,Qatar Airways Announces Phased Rebuilding of Network to an Initial 52* Destinations by End of May and 80* in June,,,,213
Republic of Korea,KOR,127.843498,36.448643,14.04.2020,"https://www.exyuaviation.com/2020/04/korean-air-delays-zagreb-resumption.html",Korean Air,Korean Air extends suspension of its service connecting Seoul to Zagreb until 1 September because of COVID-19,,,,214
Republic of Korea,KOR,127.843498,36.448643,13.04.2020,http://tradearabia.com/news/TTN_366578.html,Korean Air,"Korean Air suspends flights between Incheon and Washington, D.C",,,,215
Republic of Korea,KOR,127.843498,36.448643,25.05.2020,https://www.routesonline.com/news/38/airlineroute/291427/korean-air-june-2020-international-operations-as-of-0630gmt-25may20/,.Korean Air,Korean Air June 2020 International operations as of 25MAY20,,,,216
Republic of Korea,KOR,127.843498,36.448643,06.05.2020,https://www.routesonline.com/news/38/airlineroute/291134/asiana-airlines-may-2020-international-operations-as-of-03may20/,.Asiana,Asiana Airlines May 2020 International operations as of 03MAY20,,,,217
Republic of Korea,KOR,127.843498,36.448643,07.05.2020,https://www.routesonline.com/news/38/airlineroute/291170/korean-air-june-2020-international-operations-as-of-0845gmt-07may20/,.Korean Air,Korean Air June 2020 International operations as of 07MAY20,,,,218
Republic of Korea,KOR,127.843498,36.448643,13.04.2020,https://www.routesonline.com/news/38/airlineroute/290767/tway-air-plans-seoul-khabarovsk-service-from-july-2020/,T'Way,T'Way Air plans Seoul – Khabarovsk service from July 2020,,,,219
Republic of Korea,KOR,127.843498,36.448643,15.04.2020,https://www.routesonline.com/news/38/airlineroute/290795/eastar-jet-extends-international-suspension-to-late-june-2020/,Eastar Jet,Eastar Jet extends International suspension to late-June 2020,,,,220
Tunisia,TUN,9.560349,33.774827,17.04.2020,https://news.gnet.tn/tunisair-la-reforme-immediate-ou-le-risque-de-fermeture-maarouf/,Tunisair,Tunisair : La réforme immédiate ou le risque de fermeture,,,,221
Turkey,TUR,35.432387,38.988934,28.04.2020,https://www.aa.com.tr/en/economy/turkish-airlines-suspends-all-flights-until-may-28/1821811,Turkish Airlines,Turkish Airlines extends suspension of all flights until 28 May,,,,222
Turkey,TUR,35.432387,38.988934,24.03.2020,https://worldairlinenews.com/2020/03/24/corendon-airlines-halts-all-operations/,Corredon Airlines,Corendon Airlines halts all operations,,,,223
Turkey,TUR,35.432387,38.988934,01.06.2020,https://www.routesonline.com/news/38/airlineroute/291534/turkish-airlines-s20-european-network-addition-as-of-29may20/,.Turkish Airlines,"Turkish Airlines European network addition as of 29MAY20, eff. 10JUN20",,,,224
Turkey,TUR,35.432387,38.988934,01.06.2020,https://www.routesonline.com/news/38/airlineroute/291540/turkish-airlines-01-03jun20-domestic-operations/,.Turkish Airlines,Turkish Airlines 01 – 03JUN20 domestic operations,,,,225
Turkey,TUR,35.432387,38.988934,20.05.2020,https://www.reuters.com/article/health-coronavirus-turkey-thy/turkish-airlines-extend-flight-cancellations-into-june-idUSL8N2D26S2,.Turkish Airlines,Turkish Airlines extends cancellation of domestic flights to 4 June and international flights to 10 June ,,,,226
Turkey,TUR,35.432387,38.988934,07.04.2020,https://www.routesonline.com/news/38/airlineroute/290675/anadolujet-april-2020-interim-operations-as-of-06apr20/,.AnadoluJet,AnadoluJet April 2020 Interim operations as of 06APR20,,,,227
Turkey,TUR,35.432387,38.988934,29.05.2020,https://menafn.com/1100242749/Turkish-Airlines-to-resume-flights-to-Turkmenistan,.Turkish Airlines,Turkish Airlines will resume flights to Turkmenistan from July 1,,,,228
Turkmenistan,TKM,58.978766,40.091235,24.04.2020,https://www.routesonline.com/news/38/airlineroute/290939/turkmenistan-airlines-aprilmay-2020-domestic-service-reductions/,.Turkmenistan Airlines,Turkmenistan Airlines April/May 2020 Domestic service,,,,229
Turkmenistan,TKM,58.978766,40.091235,24.04.2020,https://www.routesonline.com/news/38/airlineroute/290940/turkmenistan-airlines-extends-international-service-suspension-to-20may20/,.Turkmenistan Airlines,Turkmenistan Airlines extends International service suspension to 20MAY20,,,,230
Turks and Caicos Islands,TCA,-72.002714,21.928412,,,,,,,,231
Tuvalu,TUV,177.152792,-7.222228,,,,,,,,232
Uganda,UGA,32.391004,1.279556,19.03.2020,https://thetowerpost.com/2020/03/19/uganda-airlines-suspends-flights-to-mombasa-zanzibar-and-mozambique/,Uganda Airlines,"Uganda Airlines suspends flights to Kilimanjaro, Mogadishu, Mombasa and Zanzibar because of COVID-19 ",,,,233
Ukraine,UKR,31.40147,49.005714,02.04.2020,https://www.routesonline.com/news/38/airlineroute/290596/jonika-airlines-moves-summer-2020-scheduled-operation-to-may-2020/,.Jonika Airlines,Jonika Airlines moves summer 2020 scheduled operation to May 2020,,,,234
Ukraine,UKR,31.40147,49.005714,06.04.2020,https://open4business.com.ua/italy-allows-ryanair-28-flights-between-cities-of-italy-and-ukraine/,Ryan Air (Italy-Ukraine),"Italy allows Ryanair 28 flights between cities in Italy and Ukraine, until 13 July.",,,,235
Ukraine,UKR,31.40147,49.005714,18.05.2020 ,https://www.ukrinform.net/rubric-economy/3027393-uia-closes-sales-of-tickets-for-international-flights-until-july-1.html,Ukraine International Airlines (UIA),Ukraine International Airlines closes ticket sales for all international flights until 1 July,,,,236
United Arab Emirates,ARE,53.982339,23.434112,24.04.2020,https://www.khaleejtimes.com/air-arabia-abu-dhabi-gets-approval-to-start-operations,.Air Arabia,Air Arabia Abu Dhabi gets approval to start operations,,,,237
United Arab Emirates,ARE,53.982339,23.434112,13.04.2020,https://www.zawya.com/mena/en/business/story/Flydubai_opens_booking_for_repatriation_flights_to_13_countries-SNG_172211463/,.Flydubai,Flydubai opens booking for repatriation flights to 13 countries,,,,238
United Arab Emirates,ARE,53.982339,23.434112,14.05.2020,"https://www.businesstraveller.com/business-travel/2020/05/14/flydubai-to-resume-flights-from-june-4/",.Flydubai,Flydubai to resume flights from June 4,,,,239
United Arab Emirates,ARE,53.982339,23.434112,25.04.2020,https://www.arabianbusiness.com/transport/445642-etihad-to-resume-passenger-flights-on-may-16,.Ethiad Airways,Etihad Airways to resume passenger flights on May 16,,,,240
United Arab Emirates,ARE,53.982339,23.434112,09.05.2020,https://www.khaleejtimes.com/coronavirus-pandemic/etihad-announces-uae-flights-for-residents-stranded-abroad,.Ethiad Airways,Etihad announces UAE flights for residents stranded abroad,,,,241
United Arab Emirates,ARE,53.982339,23.434112,19.05.2020,"https://gulfbusiness.com/the-complete-list-of-etihad-special-flights-in-may-and-june-to-and-from-abu-dhabi/",.Ethiad Airways,Etihad adds special flights in May and June to and from Abu Dhabi,,,,242
United Arab Emirates,ARE,53.982339,23.434112,23.04.2020,https://www.routesonline.com/news/38/airlineroute/290927/etihad-mayjune-2020-operations-as-of-0855gmt-23apr20/,.Ethiad Airways,Etihad May/June 2020 operations as of 0855GMT 23APR20,,,,243
United Arab Emirates,ARE,53.982339,23.434112,30.04.2020,"https://whatson.ae/2020/04/etihad-suspends-bookings-for-all-flights-until-june-16/",Ethiad Airways,Etihad suspends bookings for all passenger flights until June 16,,,,244
United Arab Emirates,ARE,53.982339,23.434112,11.05.2020,https://www.theaureview.com/travel/etihad-resumes-flights-between-australia-and-london-this-week/,.Ethiad Airways,Etihad resumes flights between Australia and London this week,,,,245
United Arab Emirates,ARE,53.982339,23.434112,13.05.2020,https://www.emirates.com/ae/english/help/travel-updates/#3524,.Emirates,"Emirates resumes 9 passenger routes from 21MAY20 (DXB-ORD, FRA, MAD, MEL, MXP, CDG, SYD, YYZ)",,,,246
United Arab Emirates,ARE,53.982339,23.434112,25.05.2020,https://www.routesonline.com/news/38/airlineroute/291422/emirates-july-october-2020-operations-as-of-0445gmt-25may20/,.Emirates,Emirates July – October 2020 operations as of 25MAY20,,,,247
United Arab Emirates,ARE,53.982339,23.434112,27.05.2020,https://www.emirates.com/it/english/help/covid-19/,.Emirates,Coronavirus passengers support and guidance,,,,248
United Arab Emirates,ARE,53.982339,23.434112,31.05.2020,https://whatson.ae/2020/05/emirates-airline-to-resume-flights-to-another-12-countries-in-july/,.Emirates,Emirates Airline adds 12 more countries to its schedule; bookings available for flights departing from Dubai from 1 July ,,,,249
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,29.04.2020,https://www.routesonline.com/news/38/airlineroute/291020/aurigny-aprilmay-2020-interim-operations-as-of-28apr20/,.Aurigny,Aurigny April/May 2020 Interim operations as of 28APR20,,,,250
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,05.04.2020,https://www.routesonline.com/news/38/airlineroute/290630/loganair-30mar20-20apr20-operations/,.Loganair,Loganair 30MAR20 – 20APR20 operations,,,,251
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,14.05.2020,https://www.routesonline.com/news/38/airlineroute/291275/eastern-airways-extends-humberside-aberdeen-interim-operation-to-early-june-2020/,.Eastern Airways,Eastern Airways extends Humberside – Aberdeen interim operation to early-June 2020,,,,252
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,21.05.2020,https://news.sky.com/story/coronavirus-easyjet-to-resume-flights-next-month-with-strict-face-mask-rule-11991930,.EasyJet,EasyJet to resume flights next month,,,,253
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,29.05.2020,https://www.routesonline.com/news/38/airlineroute/291512/easyjet-june-2020-operations-as-of-28may20/,.EasyJet,easyJet June 2020 operations as of 28MAY20,,,,254
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,31.03.2020,https://ukaviation.news/british-airways-suspending-all-flights-from-gatwick/,British Airways,British Airways are suspending flight operations from London Gatwick (LGW/EGKK) from 31st March according to sources close to the airline.,,,,255
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,16.05.2020,https://www.routesonline.com/news/38/airlineroute/291304/virgin-atlantic-nw20-operation-changes-as-of-16may20/,.UK Virgin Atlantic,Virgin Atlantic operation changes eff. 25OCT20,,,,256
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,23.05.2020,https://www.routesonline.com/news/38/airlineroute/291414/virgin-atlantic-junejuly-2020-operation-overview-as-of-22may20/,.UK Virgin Atlantic,Virgin Atlantic June/July 2020 operation overview as of 22MAY20 eff. 01JUL20,,,,257
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.05.2020,https://www.routesonline.com/news/38/airlineroute/291200/british-airways-june-2020-european-operations-as-of-10may20/,.British Airways,British Airways June 2020 European operations as of 10MAY20 (eff. 01JUN20),,,,258
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,30.03.2020,https://www.executivetraveller.com/news/british-airways-suspends-flights-to-sydney-hong-kong,British Airways,"British Airways to suspend flights to Sydney, Hong Kong from early April",,,,259
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,06.04.2020,https://www.ttgmedia.com/news/british-airways-to-suspend-direct-uk-japan-flights-22274,British Airways,British Airways to suspend direct flights between London and Tokyo after 8 April ,,,,260
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,27.04.2020,https://simpleflying.com/airlines-will-resume-israel-flights-from-may/,.British Airways,Airlines Will Resume Israel Flights From May,,,,261
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.04.2020,https://www.routesonline.com/news/38/airlineroute/290847/british-airways-may-2020-long-haul-operations-as-of-0515gmt-18apr20/,.British Airways,British Airways May 2020 Long-Haul operations as of 18APR20,,,,262
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.05.2020,https://www.routesonline.com/news/38/airlineroute/291199/british-airways-week-of-10may20-european-operations/,.British Airways,British Airways week of 10MAY20 European/ Domestic operations,,,,263
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,07.05.2020,https://www.routesonline.com/news/38/airlineroute/291171/british-airways-june-2020-long-haul-operations-as-of-0930gmt-07may20/,.British Airways,British Airways June 2020 Long-Haul operations as of 07MAY20,,,,264
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,27.05.2020,https://www.independent.co.uk/travel/news-and-advice/coronavirus-british-airways-leeds-bradford-flights-heathrow-a9535336.html?utm_medium=Social&utm_source=Twitter#Echobox=1590596568,British Airways,British Airways cancels all flights from Leeds Bradford Airport to London Heathrow ,,,,265
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,07.04.2020,https://www.dailyrecord.co.uk/ayrshire/jet2-cancel-holidays-flights-before-21827958,Jet2,"Jet2 confirms all flights, package holidays before 17 June will be canceled because of COVID-19",,,,266
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,22.05.2020,https://www.thescottishsun.co.uk/travel/5623799/jet2-resume-flights-coronavirus/,.Jet2,Jet2 to resume flights from 1 July after COVID-19 forces suspension,,,,267
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,01.06.2020,https://www.businesstraveller.com/business-travel/2020/06/01/wizz-air-to-relaunch-flights-from-luton-to-spanish-destinations/,.Wizz Air,"Wizz Air resumes direct flights from London Luton Airport to Malaga, Mallorca, Fuerteventura and Lanzarote from 1 July ",,,,268
United Republic of Tanzania,TZA,34.804265,-6.26364,,,,,,,,269
United States of America,USA,-99.446708,39.40399,30.04.2020,https://www.routesonline.com/news/38/airlineroute/291040/silver-airways-moves-charleston-sc-launch-to-july-2020/,.Silver Airways,Silver Airways moves Charleston SC launch to July 2020,,,,270
United States of America,USA,-99.446708,39.40399,06.04.2020,https://www.adn.com/alaska-news/2020/04/05/ravnair-group-stops-all-flights-and-lays-off-staff-due-to-covid-19/,RavnAir Alaska,"RavnAir Group files for bankruptcy, stops all flights amid COVID-19 pandemic",,,,271
United States of America,USA,-99.446708,39.40399,01.04.2020,https://simpleflying.com/frontier-operations-cut/?utm_source=dlvr.it&utm_medium=twitter,Frontier Airlines,Frontier Airlines reduces flights by 90 percent in April ,,,,272
United States of America,USA,-99.446708,39.40399,10.04.2020,https://www.routesonline.com/news/38/airlineroute/290743/frontier-airlines-further-downsizes-new-york-operation-week-of-12apr20/,.Frontier Airlines,Frontier Airlines further downsizes New York operation week of 12APR20,,,,273
United States of America,USA,-99.446708,39.40399,05.05.2020,https://www.routesonline.com/news/38/airlineroute/291113/frontier-airlines-week-of-03may20-operations/,.Frontier Airlines,Frontier Airlines week of 03MAY20 operations (US DOMESTIC),,,,274
United States of America,USA,-99.446708,39.40399,13.04.2020,https://www.routesonline.com/news/38/airlineroute/290765/delta-13apr20-25apr20-international-operations-as-of-12apr20/,.Delta,Delta 13APR20 – 25APR20 International operations as of 12APR20,,,,275
United States of America,USA,-99.446708,39.40399,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290972/delta-may-2020-new-york-area-domestic-operations-as-of-26apr20/,.Delta,Delta May 2020 New York area domestic operations as of 26APR20,,,,276
United States of America,USA,-99.446708,39.40399,26.04.2020,https://www.timesofisrael.com/airlines-plan-to-resume-israel-routes-after-virus-grounds-travel/,.Delta,Delta Airlines to resume flights between Tel Aviv and New York from 10 May ,,,,277
United States of America,USA,-99.446708,39.40399,15.05.2020,https://www.routesonline.com/news/38/airlineroute/291286/delta-ns20-long-haul-inventory-update-as-of-14may20/,.Delta,Delta Long-Haul Inventory update as of 14MAY20,,,,278
United States of America,USA,-99.446708,39.40399,18.05.2020,Reuters,.Delta,Delta Air Lines will resume flying several major routes in June,,,,279
United States of America,USA,-99.446708,39.40399,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290974/jetblue-mayjune-2020-domestic-tag-on-sectors-as-of-26apr20/,.JetBlue,JetBlue May/June 2020 Domestic tag-on sectors as of 26APR20,,,,280
United States of America,USA,-99.446708,39.40399,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290652/jetblue-week-of-12apr20-new-york-area-operations-as-of-05apr20/,.JetBlue,JetBlue week of 10MAY20 New York area domestic operations as of 26APR20,,,,281
United States of America,USA,-99.446708,39.40399,05.05.2020,https://www.routesonline.com/news/38/airlineroute/291115/jetblue-week-of-10may20-operations-as-of-03may20/,.JetBlue,JetBlue week of 10MAY20 operations as of 03MAY20,,,,282
United States of America,USA,-99.446708,39.40399,26.03.2020,https://www.airlineratings.com/news/alaska-sees-substantial-flight-reductions-several-months/,Alaska Airlines,"Alaska Airlines reduces schedule by 70 percent in April, May because of low demand",,,,283
United States of America,USA,-99.446708,39.40399,06.04.2020,https://www.routesonline.com/news/38/airlineroute/290653/alaska-airlines-week-of-12apr20-new-york-area-operations-as-of-05apr20/,.Alaska Airlines,Alaska Airlines week of 12APR20 New York area operations as of 05APR20,,,,284
United States of America,USA,-99.446708,39.40399,07.04.2020,https://www.routesonline.com/news/38/airlineroute/290680/alaska-airlines-april-2020-selected-us-domestic-service-consolidations/,.Alaska Airlines,Alaska Airlines April 2020 selected US domestic service consolidations (ex SEA),,,,285
United States of America,USA,-99.446708,39.40399,13.05.2020,https://www.routesonline.com/news/38/airlineroute/291254/alaska-airlines-week-of-1017may20-los-angeles-departures-as-of-10may20/,.Alaska Airlines,Alaska Airlines week of 10/17MAY20 Los Angeles departures as of 10MAY20,,,,286
United States of America,USA,-99.446708,39.40399,07.04.2020,https://eu.tcpalm.com/story/news/local/shaping-our-future/2020/04/06/elite-airways-cancels-april-flights/2954487001/,Elite Airways,"Elite Airways cancels all April flights to, from Vero Beach Regional Airport because of COVID-19",,,,287
United States of America,USA,-99.446708,39.40399,03.04.2020,https://www.routesonline.com/news/38/airlineroute/290614/hawaiian-airlines-april-2020-passenger-operations-as-of-03apr20/,.Hawaiian Airlines,"Hawaiian Airlines April 2020 Passenger operations as of 03APR20",,,,288
United States of America,USA,-99.446708,39.40399,25.04.2020,https://www.routesonline.com/news/38/airlineroute/290954/hawaiian-airlines-resumes-honolulu-seattle-service-from-01may20/?utm_medium=email&utm_source=airlineroute&utm_campaign=airlineroute&utm_content=airlineroute-20200425,.Hawaiian Airlines,Hawaiian Airlines resumes Honolulu – Seattle service from 01MAY20,,,,289
United States of America,USA,-99.446708,39.40399,21.05.2020,https://www.reuters.com/article/us-southwest-agm/southwest-to-limit-seats-sold-on-each-flight-through-july-ceo-idUSKBN22X22E,.Southwest Airlines,Southwest Airlines to limit booking on flights through July,,,,290
United States of America,USA,-99.446708,39.40399,24.03.2020,https://okcfox.com/news/local/coronavirus-cancels-multiple-flights-at-will-rogers-world-airport,Allegiant Airlines ,"Allegiant Airlines has suspended all service through the rest of March, which includes flights from Oklahoma City to Las Vegas and to Destin, Florida.",,,,291
United States of America,USA,-99.446708,39.40399,20.03.2020,https://worldairlinenews.com/2020/03/20/compass-airlines-to-cease-operations/,Compass Airlines,Compass Airlines to cease operations,,,,292
United States of America,USA,-99.446708,39.40399,20.03.2020,https://worldairlinenews.com/2020/03/20/trans-states-airlines-to-close-its-doors-on-april-1/,Trans States Airlines ,Trans States Airlines to close its doors on April 1,,,,293
United States of America,USA,-99.446708,39.40399,02.04.2020,https://www.routesonline.com/news/38/airlineroute/291057/united-2q20-interim-and-ns20-guam-micronesia-island-hopper-update-as-of-0215gmt-02may20/,.United Airlines,United Interim Guam / Micronesia Island Hopper update as of 02MAY20,,,,294
United States of America,USA,-99.446708,39.40399,27.04.2020,https://www.routesonline.com/news/38/airlineroute/290955/united-04may20-03jun20-new-york-domestic-operations-as-of-26apr20/,.United Airlines,United 04MAY20 – 03JUN20 New York domestic operations as of 26APR20,,,,295
United States of America,USA,-99.446708,39.40399,30.05.2020,https://www.routesonline.com/news/38/airlineroute/291528/united-ns20-long-haul-operation-changes-as-of-29may20/,.United Airlines,"United interim Long-Haul operation of 29MAY20, eff. 01JUN20-24OCT20",,,,296
United States of America,USA,-99.446708,39.40399,12.05.2020,https://www.routesonline.com/news/38/airlineroute/291238/united-mayjune-2020-los-angeles-operations-as-of-10may20/,.United Airlines,United May/June 2020 Los Angeles operations as of 10MAY20,,,,297
United States of America,USA,-99.446708,39.40399,25.05.2020,https://www.routesonline.com/news/38/airlineroute/291444/delta-ns20-intercontinental-operations-as-of-24may20/,.Delta,"Delta Intercontinental operations as of 24MAY20, eff. JUN20",,,,298
United States of America,USA,-99.446708,39.40399,06.04.2020,https://www.reuters.com/article/us-health-coronavirus-american-airline/american-joins-united-others-in-suspending-more-nyc-flights-on-coronavirus-spike-idUSKBN21O07C,American Airlines,"American joins United, others in suspending more NYC flights on coronavirus spike",,,,299
